,title,year,month,day,link,description,category
367,محمدتقی مدرس رضوی، استاد ممتاز دانشگاه تهران,1365,8.0,28.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3_%D8%B1%D8%B6%D9%88%DB%8C,,Death
368,سید محسن صفوی، فرمانده,1365,11.0,18.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D8%B3%D9%86_%D8%B5%D9%81%D9%88%DB%8C,,Death
369,کارگردان,1365,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%DB%8C%D8%AF_%D9%86%DB%8C%D9%88%D9%86%D8%AF%DB%8C,,Death
370,غلامحسین بیگجه خانی,1366,1.0,24.0,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%DB%8C%DA%AF%D8%AC%D9%87%E2%80%8C%D8%AE%D8%A7%D9%86%DB%8C,,Death
371,محمود محمودی خوانساری، خواننده,1366,2.0,2.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C_%D8%AE%D9%88%D8%A7%D9%86%D8%B3%D8%A7%D8%B1%DB%8C,,Death
372,حسین فردوست، نظامی,1366,2.0,28.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%81%D8%B1%D8%AF%D9%88%D8%B3%D8%AA,,Death
373,فاطمه پهلوی,1366,3.0,12.0,https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D9%BE%D9%87%D9%84%D9%88%DB%8C,,Death
374,سامی تحصنی، بازیگر سینما و تئاتر (زاده1302),1367,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%85%DB%8C_%D8%AA%D8%AD%D8%B5%D9%86%DB%8C,,Death
375,شهیدایاز محمدزاده تولون، فرمانده گردان 114 لشکر 16زرهی و از شهدایجنگ ایران و عراق(زاده1324),1367,,,https://fa.wikipedia.org/w/index.php?title=%D8%A7%DB%8C%D8%A7%D8%B2_%D9%85%D8%AD%D9%85%D8%AF%D8%B2%D8%A7%D8%AF%D9%87_%D8%AA%D9%88%D9%84%D9%88%D9%86&action=edit&redlink=1,,Death
376,آذر دانشی، دوبلور (زاده1308),1367,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1_%D8%AF%D8%A7%D9%86%D8%B4%DB%8C,,Death
377,سید کامل امامی، شاعر (زادهٔ1282),1368,,,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D8%A7%D9%85%D9%84_%D8%A7%D9%85%D8%A7%D9%85%DB%8C,,Death
378,عزت الله یزدان پناه، سیاستمدار (زادهٔ1296),1368,,,https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%DB%8C%D8%B2%D8%AF%D8%A7%D9%86%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87,,Death
379,ابراهیم زمانی آشتیانی، نویسنده و فیلم نامه نویس (زادهٔ1294),1368,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%B2%D9%85%D8%A7%D9%86%DB%8C_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C,,Death
380,فاطمه مدرسی، مترجم، نویسنده و از اعضایحزب توده ایران(زادهٔ1327),1368,1.0,6.0,https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D9%85%D8%AF%D8%B1%D8%B3%DB%8C,,Death
381,شمس الدین جزایری، حقوقدان و وکیل (زاده1292),1369,,,https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AC%D8%B2%D8%A7%DB%8C%D8%B1%DB%8C,,Death
382,پارسا تویسرکانی، نویسنده و شاعر (زاده1288),1369,1.0,2.0,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7_%D8%AA%D9%88%DB%8C%D8%B3%D8%B1%DA%A9%D8%A7%D9%86%DB%8C,,Death
383,علی دریابیگی، کارگردان (زاده1282),1370,1.0,1.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AF%D8%B1%DB%8C%D8%A7%D8%A8%DB%8C%DA%AF%DB%8C,,Death
384,عبدالرحمان برومند، فعال سیاسی و عضونهضت مقاومت ملی ایرانو از کشته شدگانقتل های زنجیره ای ایران(زاده1306),1370,1.0,29.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86_%D8%A8%D8%B1%D9%88%D9%85%D9%86%D8%AF,,Death
385,محمدحسین یگانه، نوازنده دوتار (زاده1297),1371,,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%DB%8C%DA%AF%D8%A7%D9%86%D9%87,,Death
386,همدم السلطنه پهلوی، نخستین فرزندرضاشاه پهلوی,1371,1.0,16.0,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%AF%D9%85_%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87_%D9%BE%D9%87%D9%84%D9%88%DB%8C,,Death
387,علیرضا افضلی پور، مهندس شیمی و بنیانگذاردانشگاه کرمان(زاده1288),1372,1.0,18.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%A7%D9%81%D8%B6%D9%84%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1,,Death
388,شهیدمرتضی آوینی، کارگردان، مستندساز، نویسنده و عکاس (زاده1326),1372,1.0,20.0,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%A2%D9%88%DB%8C%D9%86%DB%8C,,Death
389,شهیدمحمدسعید یزدان پرست، مستندساز (زاده1346),1372,1.0,20.0,https://fa.wikipedia.org/w/index.php?title=%D9%85%D8%AD%D9%85%D8%AF%D8%B3%D8%B9%DB%8C%D8%AF_%DB%8C%D8%B2%D8%AF%D8%A7%D9%86%E2%80%8C%D9%BE%D8%B1%D8%B3%D8%AA&action=edit&redlink=1,,Death
390,سیامک یاسمی، کارگردان (زاده1304),1373,,,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%85%DA%A9_%DB%8C%D8%A7%D8%B3%D9%85%DB%8C,,Death
391,روبرت اکهارت، کارگردان ایرانی ارمنی تبار (زاده1314),1373,,,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%A8%D8%B1%D8%AA_%D8%A7%DA%A9%D9%87%D8%A7%D8%B1%D8%AA,,Death
392,حسین سرشار، خواننده اپرا (زاده1313),1374,1.0,20.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B3%D8%B1%D8%B4%D8%A7%D8%B1,,Death
393,پیمان سنندجی زاده، بازیگر (زاده1352),1374,1.0,20.0,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%B3%D9%86%D9%86%D8%AF%D8%AC%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,,Death
394,محمدجواد مشکور، زبانشناس و نویسنده (زاده1297),1374,1.0,25.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D9%88%D8%A7%D8%AF_%D9%85%D8%B4%DA%A9%D9%88%D8%B1,,Death
395,احمد معینی، بازیگر (زاده1302),1375,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%B9%DB%8C%D9%86%DB%8C,,Death
396,کلارا آبکار،نگارگر، مینیاتوریست و تذهیب کار ایرانی ارمنی تبار (زاده 1294),1375,1.0,1.0,https://fa.wikipedia.org/wiki/%D9%86%DA%AF%D8%A7%D8%B1%DA%AF%D8%B1,,Death
397,جلال مقدم،منتقدوبازیگرسینما. (زاده1308),1375,1.0,29.0,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%AA%D9%82%D8%AF,,Death
398,گورگن پیچیکیان، معمار ایرانی ارمنی تبار (زاده1295),1376,,,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%B1%DA%AF%D9%86_%D9%BE%DB%8C%DA%86%DB%8C%DA%A9%DB%8C%D8%A7%D9%86,,Death
399,نورالدین مدرسی چهاردهی، دین شناس (زاده1297),1376,,,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D8%AF%D8%B1%D8%B3%DB%8C_%DA%86%D9%87%D8%A7%D8%B1%D8%AF%D9%87%DB%8C,,Death
400,مازیار (خواننده)، خواننده (زاده1331),1376,1.0,16.0,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B2%DB%8C%D8%A7%D8%B1_(%D8%AE%D9%88%D8%A7%D9%86%D9%86%D8%AF%D9%87),,Death
401,لرتا، بازیگر تئاتر و سینما ایرانی ارمنی تبار (زاده1290),1377,1.0,7.0,https://fa.wikipedia.org/wiki/%D9%84%D8%B1%D8%AA%D8%A7,,Death
402,احمد آرام، مترجم و نویسنده و از تدوین کنندگاندائرةالمعارف فارسی(زاده1281),1377,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A2%D8%B1%D8%A7%D9%85,,Death
403,سیروس قایقران، بازیکن فوتبال (زاده1340),1377,1.0,18.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%D9%82%D8%A7%DB%8C%D9%82%D8%B1%D8%A7%D9%86,,Death
404,احمد آرام، مترجم و نویسنده (زاده1283),1378,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A2%D8%B1%D8%A7%D9%85,,Death
405,عفت تجارت چی، اولین خلبان زن ایرانی (زاده1296),1378,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%81%D8%AA_%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA%E2%80%8C%DA%86%DB%8C,,Death
406,امیر سپهبدعلی صیاد شیرازی، فرماندهنیروی زمینی ارتش جمهوری اسلامی ایران{ترور} (زادهٔ1323),1378,1.0,21.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B5%DB%8C%D8%A7%D8%AF_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,,Death
407,داریوش کوشان، کارگردان (زاده1330),1378,1.0,24.0,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%DA%A9%D9%88%D8%B4%D8%A7%D9%86,,Death
408,رافیک آرزومانیان، فیلمبردار و تصویر بردار ایرانی ارمنی تبار (زاده1323),1379,1.0,4.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%81%DB%8C%DA%A9_%D8%A2%D8%B1%D8%B2%D9%88%D9%85%D8%A7%D9%86%DB%8C%D8%A7%D9%86,,Death
409,عباس سحاب، جغرافی دان و نقشه نگار (زاده1300),1379,1.0,14.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B3%D8%AD%D8%A7%D8%A8,,Death
410,نعمت الله گرجی، بازیگر ایرانی (زادهٔ1305),1379,1.0,17.0,https://fa.wikipedia.org/wiki/%D9%86%D8%B9%D9%85%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%DA%AF%D8%B1%D8%AC%DB%8C,,Death
411,محمدعلی فردین، بازیگر، کارگردان و کشتی گیر آزاد کار (زادهٔ1309),1379,1.0,18.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D9%81%D8%B1%D8%AF%DB%8C%D9%86,,Death
412,سیروس جراح زاده، بازیگر و کارگردان (زاده1309),1379,1.0,18.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%D8%AC%D8%B1%D8%A7%D8%AD%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,,Death
413,جواد شیخ الاسلامی، تاریخنگار (زاده 1300),1379,1.0,28.0,https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D8%B4%DB%8C%D8%AE%E2%80%8C%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C,,Death
414,احمد مندوب هاشمی، بازیگر، دوبلور و مجری ایرانی,1379,1.0,29.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D9%86%D8%AF%D9%88%D8%A8_%D9%87%D8%A7%D8%B4%D9%85%DB%8C,,Death
415,محمد دشتی، محقق و نویسنده شیعه (زاده1330),1380,,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AF%D8%B4%D8%AA%DB%8C,,Death
416,محمدعلی گویا، شاعر و طنز پرداز (زاده1313),1380,1.0,6.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%DA%AF%D9%88%DB%8C%D8%A7,,Death
417,محمدباقر نیو، بنیان گذار صنعت کاشی، نساجی جدید، ضرابخانه و چینی سازی در ایران و اولین دانش آموخته مهندسی در ایران (زاده1288),1380,1.0,11.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A8%D8%A7%D9%82%D8%B1_%D9%86%DB%8C%D9%88,,Death
418,سرتیپ دومجلیل زندی، خلبان (زاده1330),1380,1.0,12.0,https://fa.wikipedia.org/wiki/%D8%AC%D9%84%DB%8C%D9%84_%D8%B2%D9%86%D8%AF%DB%8C,,Death
419,عزت الله دامادی، سیاستمدار (زاده1329),1380,1.0,29.0,https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D8%A7%D9%85%D8%A7%D8%AF%DB%8C,,Death
420,سید حسن حسینی، شاعر، مترجم و نویسنده (زاده1335),1383,1.0,9.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D8%AD%D8%B3%DB%8C%D9%86%DB%8C,,Death
421,ژاله کاظمی، دوبلور، گوینده، مجری تلویزیون و نقاش (زاده1322),1383,1.0,12.0,https://fa.wikipedia.org/wiki/%DA%98%D8%A7%D9%84%D9%87_%DA%A9%D8%A7%D8%B8%D9%85%DB%8C,,Death
422,محمدحسن ابراهیمی، امام جمعهگویان(زاده1346),1383,1.0,14.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85%DB%8C,,Death
423,علاءالدین پازارگادی، نویسنده و مترجم (زاده1292),1383,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%BE%D8%A7%D8%B2%D8%A7%D8%B1%DA%AF%D8%A7%D8%AF%DB%8C,,Death
424,سید جلال الدین آشتیانی، فیلسوف (زاده1304),1384,1.0,3.0,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AC%D9%84%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C,,Death
425,محمد مددپور، نویسنده، محقق و فیلسوف (زاده1334),1384,1.0,4.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%AF%D8%AF%D9%BE%D9%88%D8%B1,,Death
426,محمدمهدی مظلوم زاده، محقق و نویسنده (زاده1327),1384,1.0,4.0,https://fa.wikipedia.org/w/index.php?title=%D9%85%D8%AD%D9%85%D8%AF%D9%85%D9%87%D8%AF%DB%8C_%D9%85%D8%B8%D9%84%D9%88%D9%85%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87&action=edit&redlink=1,,Death
427,فضل الله اکبری، عضو هیئت علمی و رئیس دانشکده مدیریت دانشگاه تهران (زاده1300),1384,1.0,13.0,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A7%DA%A9%D8%A8%D8%B1%DB%8C,,Death
428,کامران داروغه، نوازنده کمانچه (زاده1321),1384,1.0,14.0,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%85%D8%B1%D8%A7%D9%86_%D8%AF%D8%A7%D8%B1%D9%88%D8%BA%D9%87,,Death
429,اسماعیل نواب صفا، نویسنده، محقق، شاعر و ترانه سرا (زاده1303),1384,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D9%86%D9%88%D8%A7%D8%A8_%D8%B5%D9%81%D8%A7,,Death
430,شاهرخ مسکوب، محقق، نویسنده و مترجم (زادهٔ1304),1384,1.0,23.0,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D8%B1%D8%AE_%D9%85%D8%B3%DA%A9%D9%88%D8%A8,,Death
431,علی زاهدی، بازیگر {بازیگر نقش قوچعلی در مجموعه های تلویزیونیصمد} (زاده1328),1384,1.0,26.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B2%D8%A7%D9%87%D8%AF%DB%8C,,Death
432,2-سروش خلیلی، بازیگر ایرانی (زادهٔ1315),1385,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%88%D8%B4_%D8%AE%D9%84%DB%8C%D9%84%DB%8C,,Death
433,7-منوچهر همایون پور، خواننده ایرانی (زاده1303),1385,,,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1,,Death
434,13-علی اکبر صنعتی، نقاش و مجسمه ساز ایرانی (زاده1295),1385,,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B5%D9%86%D8%B9%D8%AA%DB%8C,,Death
435,20-روشن رامی، شاعر ایرانی (زاده1315),1385,,,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B4%D9%86_%D8%B1%D8%A7%D9%85%DB%8C,,Death
436,27-پوپک گلدره، بازیگر ایرانی (زادهٔ1350),1385,,,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D9%BE%DA%A9_%DA%AF%D9%84%D8%AF%D8%B1%D9%87,,Death
437,ن پژوه ایرانی (زاده1302),1385,10.0,29.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A8%D8%A7%D9%82%D8%B1_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C,,Death
438,مهدی اعتمادی فر، کوهنورد ایرانی{مفقود شدن در کوه} (زاده1335),1388,,,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A7%D8%B9%D8%AA%D9%85%D8%A7%D8%AF%DB%8C%E2%80%8C%D9%81%D8%B1,,Death
439,خدیجه ثقفی، همسرروح الله خمینی. (زاده1292),1388,1.0,1.0,https://fa.wikipedia.org/wiki/%D8%AE%D8%AF%DB%8C%D8%AC%D9%87_%D8%AB%D9%82%D9%81%DB%8C,,Death
440,اردشیر کشاورزی، نویسنده و مترجم ایرانی (زاده1324),1388,1.0,3.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C,,Death
441,رضا فاضلی، بازیگر و مجری برنامه های تلویزیون. (زاده1314),1388,1.0,24.0,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%81%D8%A7%D8%B6%D9%84%DB%8C,,Death
442,فرح بخش ستودی نمین، مورخ ایرانی. (زاده1321),1388,1.0,26.0,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AD%E2%80%8C%D8%A8%D8%AE%D8%B4_%D8%B3%D8%AA%D9%88%D8%AF%DB%8C_%D9%86%D9%85%DB%8C%D9%86,,Death
443,پرویز مقصدی، آهنگساز ایرانی. (زاده1317),1388,,,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%85%D9%82%D8%B5%D8%AF%DB%8C,,Death
444,نصرت الله امینی، سیاست مدار ایرانی (زاده1294),1388,1.0,31.0,https://fa.wikipedia.org/wiki/%D9%86%D8%B5%D8%B1%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%85%DB%8C%D9%86%DB%8C,,Death
445,احمد سمیعی گیلانی، مترجم، ویراستار و نویسنده (زاده1299),1402,1.0,2.0,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B3%D9%85%DB%8C%D8%B9%DB%8C_%DA%AF%DB%8C%D9%84%D8%A7%D9%86%DB%8C,,Death
446,نورمحمد ذوالفقاری، بازیگر سینما و تلویزیون (زاده1329),1402,1.0,7.0,https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D9%85%D8%AD%D9%85%D8%AF_%D8%B0%D9%88%D8%A7%D9%84%D9%81%D9%82%D8%A7%D8%B1%DB%8C,,Death
447,کیومرث پوراحمد، کارگردان، تدوین گر و نویسنده (زاده1328),1402,1.0,16.0,https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D9%88%D9%85%D8%B1%D8%AB_%D9%BE%D9%88%D8%B1%D8%A7%D8%AD%D9%85%D8%AF,,Death
448,حسن تقی پور، شاعر و آهنگساز (زاده1319),1402,1.0,19.0,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AA%D9%82%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1,,Death
449,عماد افروغ، نویسنده، جامعه شناس و سیاستمدار (زاده1336)پرویز اذکایی، پژوهشگر تاریخ، جغرافیا، زبان و فرهنگ همدان (زاده1318),1402,1.0,25.0,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D8%A7%D8%AF_%D8%A7%D9%81%D8%B1%D9%88%D8%BA,,Death
450,عماد افروغ، نویسنده، جامعه شناس و سیاستمدار (زاده1336),1402,,,https://fa.wikipedia.org/wiki/%DB%B1%DB%B3%DB%B3%DB%B6_(%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DB%8C),,Death
451,پرویز اذکایی، پژوهشگر تاریخ، جغرافیا، زبان و فرهنگ همدان (زاده1318),1402,,,https://fa.wikipedia.org/wiki/%DB%B1%DB%B3%DB%B1%DB%B8_(%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DB%8C),,Death
452,محمد هژبر ابراهیمی، مجسمه ساز (زاده1305),1402,1.0,27.0,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%87%DA%98%D8%A8%D8%B1_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85%DB%8C,,Death
453,خلیل عقاب، سیرک باز، باستانی کار پهلوان، هنرپیشه بنیان گذار سیرک خلیل عقاب و پدر سیرک ایران (زاده1303),1402,1.0,31.0,https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%D8%B9%D9%82%D8%A7%D8%A8,,Death
